ID;Time;A_sim;Type
6788;18.49361619;0.488354294;f6a
6788;42.19544359;0.086611428;f6a
6788;66.29352849;0.00914193;f6a
6788;136.6405356;2.30E-05;f6a
6789;1.301690674;2.713648383;f6a
6789;18.21009618;0.87706817;f6a
6789;40.712834;0.175035433;f6a
6789;67.44941863;0.030695791;f6a
6789;158.9982833;0.000101517;f6a
6790;2.029244124;2.221252578;f6a
6790;20.04504942;0.654954103;f6a
6790;43.34992538;0.158599063;f6a
6790;66.9050606;0.03682353;f6a
6790;166.7771282;7.98E-05;f6a
6791;2.571557296;3.733788576;f6a
6791;16.46912507;1.403646252;f6a
6791;42.67501264;0.342723526;f6a
6791;67.09349112;0.080238437;f6a
6791;105.5051;0.00860688;f6a
6792;3.623897854;1.933213655;f6a
6792;19.91742671;0.523725803;f6a
6792;44.17678739;0.087902762;f6a
6792;63.39302372;0.020909576;f6a
6792;184.7857752;2.46E-06;f6a
6793;4.149763558;1.309855955;f6a
6793;19.8574033;0.63482982;f6a
6793;43.23949299;0.356822188;f6a
6793;67.16190509;0.163781424;f6a
6793;179.3869746;0.00639779;f6a
6794;0.758288002;3.075673156;f6a
6794;18.13635178;0.646005246;f6a
6794;43.31353976;0.093363703;f6a
6794;65.85092885;0.012999241;f6a
6794;159.6235202;5.97E-06;f6a
6795;1.638626928;1.782007668;f6a
6795;20.85749712;0.919606224;f6a
6795;42.06471731;0.523098091;f6a
6795;66.69150159;0.275066061;f6a
6795;175.5143727;0.03200829;f6a
6796;2.384894911;1.248542062;f6a
6796;19.89638363;0.455163107;f6a
6796;44.08695801;0.084067946;f6a
6796;66.28273518;0.025433248;f6a
6796;190.3167144;2.28E-05;f6a
6797;3.215913615;1.592180995;f6a
6797;17.25341798;0.939067932;f6a
6797;43.54983318;0.172159482;f6a
6797;66.26601389;0.042581646;f6a
6797;188.9934346;8.75E-05;f6a
6798;1.495096766;2.680634878;f6a
6798;19.554637;1.139680424;f6a
6798;43.6759691;0.4282093;f6a
6798;65.1377766;0.150787107;f6a
6798;151.1930864;0.003913753;f6a
6799;1.456291957;2.882212851;f6a
6799;18.19048331;1.904020252;f6a
6799;42.56587292;0.776741088;f6a
6799;64.1873217;0.318697755;f6a
6799;170.3766626;0.00737048;f6a
6800;2.333466121;4.441841727;f6a
6800;18.66888282;1.994246618;f6a
6800;42.78140381;0.465131681;f6a
6800;65.30158735;0.132824403;f6a
6800;164.7404652;0.000288501;f6a
6801;0.789455609;0.607849097;f6a
6801;19.68258295;0.367214758;f6a
6801;40.85546824;0.180062695;f6a
6801;66.10206392;0.06166505;f6a
6801;138.8748883;0.00491161;f6a
6802;0.708605405;3.046465553;f6a
6802;18.31672519;1.087910178;f6a
6802;42.80233321;0.385727976;f6a
6802;64.69965545;0.141513548;f6a
6802;157.3210366;0.00271676;f6a
6803;2.396605927;2.726036983;f6a
6803;18.61696473;0.830873819;f6a
6803;41.73836217;0.116510589;f6a
6803;66.07478418;0.016220268;f6a
6803;181.7454878;2.03E-06;f6a
6804;1.686532977;1.543129036;f6a
6804;17.41507973;0.8943512;f6a
6804;41.94850779;0.330479285;f6a
6804;65.12550662;0.149131225;f6a
6804;149.2705719;0.006755301;f6a
6805;0.968293656;2.362770245;f6a
6805;17.04489955;1.376789659;f6a
6805;44.65405879;0.509826825;f6a
6805;64.97473511;0.261328792;f6a
6805;154.4304394;0.016490296;f6a
6806;0.991538813;1.941372915;f6a
6806;20.02861576;0.531673296;f6a
6806;43.69986374;0.093416052;f6a
6806;64.95834088;0.015966928;f6a
6806;158.868126;1.47E-05;f6a
6807;0.673026271;1.463969135;f6a
6807;18.65215491;0.433098631;f6a
6807;43.1609994;0.102655016;f6a
6807;67.78215537;0.01743923;f6a
6807;192.2696379;6.82E-06;f6a
6808;2.817208375;1.909873144;f6a
6808;18.02356173;1.123635604;f6a
6808;42.02811563;0.418828737;f6a
6808;65.98866943;0.15161064;f6a
6808;126.8913396;0.012221125;f6a
6809;1.629334563;1.802582288;f6a
6809;16.16180697;0.450548891;f6a
6809;44.29083978;0.023125865;f6a
6809;64.52548432;0.00187962;f6a
6809;201.8096742;7.17E-10;f6a
6810;2.512819921;1.723712371;f6a
6810;18.35534358;0.945069401;f6a
6810;41.52842081;0.35259258;f6a
6810;64.99748208;0.159513973;f6a
6810;150.8087773;0.008252455;f6a
6811;0.753812574;2.230321125;f6a
6811;18.93903144;0.466774801;f6a
6811;43.24372853;0.068761697;f6a
6811;66.69163599;0.009854023;f6a
6811;188.3035574;6.32E-07;f6a
6812;0.791303021;1.652296692;f6a
6812;18.97916959;0.77033225;f6a
6812;42.75102973;0.393612334;f6a
6812;65.8046334;0.164177709;f6a
6812;158.4362324;0.012026373;f6a
6813;1.781357317;1.857835462;f6a
6813;18.50251033;0.257404661;f6a
6813;44.98104274;0.012743878;f6a
6813;67.46704507;0.001163582;f6a
6813;144.8810607;2.21E-07;f6a
6814;0.26214097;1.67471732;f6a
6814;18.71164293;0.829806151;f6a
6814;42.01773285;0.240629331;f6a
6814;65.54650889;0.081220376;f6a
6814;181.2094601;0.000314023;f6a
6815;2.76161938;2.031955189;f6a
6815;19.43979802;0.720948852;f6a
6815;43.04326875;0.167349501;f6a
6815;66.85697182;0.036040145;f6a
6815;160.2170403;9.16E-05;f6a
6816;3.041166203;1.56726602;f6a
6816;18.16610704;0.813977391;f6a
6816;43.34761255;0.27861547;f6a
6816;66.28452538;0.128769622;f6a
6816;148.8768653;0.007777911;f6a
6817;1.665350434;3.223842198;f6a
6817;18.16900973;1.289573234;f6a
6817;42.59372783;0.425147362;f6a
6817;64.93843956;0.157694262;f6a
6817;188.1872066;0.000503119;f6a
6818;2.106293924;2.329811623;f6a
6818;18.1564778;0.891784635;f6a
6818;42.87685805;0.171931802;f6a
6818;66.95558333;0.043381356;f6a
6818;179.3906759;4.99E-05;f6a
6819;0.333476041;1.852721581;f6a
6819;20.9500395;0.387731185;f6a
6819;42.95907053;0.078943073;f6a
6819;65.4759928;0.015756774;f6a
6819;141.1200473;7.13E-05;f6a
6820;1.767204792;2.799090034;f6a
6820;17.34346315;1.373479069;f6a
6820;42.2733662;0.508169163;f6a
6820;66.33578785;0.229276962;f6a
6820;128.4340129;0.022223451;f6a
6821;1.776176028;3.086383333;f6a
6821;18.00510116;1.472567938;f6a
6821;42.28513856;0.465323619;f6a
6821;66.63800063;0.182701535;f6a
6821;157.9371604;0.005129773;f6a
6822;1.85144218;1.710859598;f6a
6822;20.54672459;0.755877821;f6a
6822;42.29545648;0.325524834;f6a
6822;65.5285521;0.150885917;f6a
6822;157.6539289;0.004550927;f6a
6823;2.900659429;3.052090108;f6a
6823;17.99159601;2.227417359;f6a
6823;42.706377;1.270543931;f6a
6823;67.28548688;0.61648046;f6a
6823;172.675051;0.063219642;f6a
6824;2.315497245;0.715171453;f6a
6824;17.93354584;0.177336502;f6a
6824;43.36971028;0.014776939;f6a
6824;66.0776824;0.001864504;f6a
6824;171.9075473;8.16E-08;f6a
6825;4.140261968;1.605803946;f6a
6825;16.63895185;0.966208205;f6a
6825;40.68657798;0.254191312;f6a
6825;65.66194948;0.072814891;f6a
6825;188.403192;6.50E-05;f6a
6826;2.766998711;1.591795485;f6a
6826;19.44663842;0.534156583;f6a
6826;42.07449228;0.138067553;f6a
6826;65.83446942;0.033982521;f6a
6826;173.2392745;8.22E-05;f6a
6827;2.241418138;3.082518875;f6a
6827;20.77117709;0.447431627;f6a
6827;43.22598426;0.050312571;f6a
6827;65.05156407;0.00618323;f6a
6827;125.1447246;1.70E-05;f6a
6828;1.933047788;1.309460225;f6a
6828;19.0575282;0.85950417;f6a
6828;41.89429344;0.370026306;f6a
6828;65.37109248;0.186257715;f6a
6828;148.3260862;0.009699909;f6a
6829;2.608681523;2.063663543;f6a
6829;17.69207929;0.659880938;f6a
6829;43.35040973;0.105105648;f6a
6829;65.67861911;0.02371032;f6a
6829;182.6372088;1.08E-05;f6a
6830;1.72121845;1.997402298;f6a
6830;20.10947673;0.837964413;f6a
6830;43.6411487;0.32407007;f6a
6830;68.06243229;0.123729017;f6a
6830;146.1847469;0.003319284;f6a
6831;1.272851914;2.023476828;f6a
6831;19.17082091;0.725191408;f6a
6831;39.61977594;0.238776361;f6a
6831;66.65876408;0.051733335;f6a
6831;168.7197814;0.000251567;f6a
6832;2.351287693;1.461787257;f6a
6832;18.4929307;0.757878638;f6a
6832;44.34119473;0.159627031;f6a
6832;67.56685493;0.038965532;f6a
6832;124.2156245;0.001714026;f6a
6833;1.259581486;1.847381817;f6a
6833;18.87188134;0.63886421;f6a
6833;43.60306821;0.140031538;f6a
6833;65.52793796;0.06030208;f6a
6833;114.5318137;0.006093057;f6a
6834;1.000804782;1.274898327;f6a
6834;19.43981654;0.317870022;f6a
6834;42.86931313;0.03319671;f6a
6834;66.44852971;0.003624676;f6a
6834;165.73387;2.65E-07;f6a
6835;1.562164287;1.827505532;f6a
6835;16.95232328;0.902056189;f6a
6835;43.19216907;0.33624384;f6a
6835;65.39944027;0.1534432;f6a
6835;182.8277585;0.00261935;f6a
6836;1.057000518;2.165741946;f6a
6836;18.80171505;1.309414247;f6a
6836;43.95314732;0.51602112;f6a
6836;67.83931759;0.228653519;f6a
6836;161.4659009;0.022952623;f6a
6837;0.425243414;2.3200003;f6a
6837;18.90455545;1.118014387;f6a
6837;42.68377675;0.364481252;f6a
6837;65.0412639;0.113401221;f6a
6837;157.536936;0.002972031;f6a
6838;0.456885172;2.108990023;f6a
6838;19.8375821;0.842893575;f6a
6838;42.59333832;0.346954731;f6a
6838;67.31671656;0.106611858;f6a
6838;118.8333267;0.014009488;f6a
6839;2.676588219;1.548352244;f6a
6839;18.52668151;0.476677595;f6a
6839;43.27436936;0.083121114;f6a
6839;65.10535623;0.015833284;f6a
6839;180.0571073;5.38E-06;f6a
6840;2.100651904;2.707193648;f6a
6840;19.45490633;1.536903889;f6a
6840;41.86593341;0.535756208;f6a
6840;67.44258617;0.232633031;f6a
6840;141.1554503;0.01740435;f6a
6841;1.964309143;1.613414585;f6a
6841;18.60067924;0.42182196;f6a
6841;41.43247946;0.089220621;f6a
6841;65.30109656;0.014486248;f6a
6841;141.823855;7.10E-05;f6a
6842;1.372351265;1.390847852;f6a
6842;18.22452657;0.463601578;f6a
6842;44.00040449;0.083686163;f6a
6842;66.30021752;0.019239369;f6a
6842;137.080574;0.000370347;f6a
6843;2.091759426;1.800330554;f6a
6843;18.40550893;0.557884725;f6a
6843;43.74532036;0.096610579;f6a
6843;66.59145475;0.018471743;f6a
6843;167.1092246;1.68E-05;f6a
6844;0.53538883;1.475958647;f6a
6844;17.92652576;0.697378809;f6a
6844;41.78533823;0.261557931;f6a
6844;66.72598228;0.056847817;f6a
6844;113.6810766;0.007738632;f6a
6845;0.840260142;2.19698481;f6a
6845;20.11654199;0.619027436;f6a
6845;41.91066297;0.113078701;f6a
6845;65.93139465;0.016978085;f6a
6845;113.3397966;0.00052315;f6a
6846;2.022907192;1.665472209;f6a
6846;20.08639964;0.456091424;f6a
6846;43.97205439;0.136990377;f6a
6846;65.42684292;0.060188716;f6a
6846;139.6535708;0.002703775;f6a
6847;1.84103248;1.359397576;f6a
6847;18.86387603;0.582126933;f6a
6847;42.22693703;0.116527083;f6a
6847;66.74631532;0.025923567;f6a
6847;156.6811816;5.60E-05;f6a
6848;2.93778763;2.139759649;f6a
6848;17.50808078;0.836459846;f6a
6848;41.91571927;0.195387935;f6a
6848;65.95901932;0.041031015;f6a
6848;137.0688136;0.000484562;f6a
6849;1.555667081;1.965999493;f6a
6849;18.2173471;1.101902088;f6a
6849;40.78321827;0.472316493;f6a
6849;68.05226028;0.164951223;f6a
6849;175.552179;0.003495548;f6a
6850;1.453012567;2.788769955;f6a
6850;17.61647761;1.118723515;f6a
6850;42.59171595;0.358452708;f6a
6850;65.63808596;0.10486466;f6a
6850;132.0288368;0.0039057;f6a
6851;1.558814001;2.823347753;f6a
6851;16.4844678;1.038263208;f6a
6851;42.29679464;0.167121223;f6a
6851;66.90007718;0.037491607;f6a
6851;178.2479417;2.05E-05;f6a
6852;1.857474225;1.805487473;f6a
6852;16.63868328;1.175584609;f6a
6852;42.81837107;0.515780822;f6a
6852;66.6952055;0.267544237;f6a
6852;156.9745975;0.016526152;f6a
6853;1.464350276;2.454900302;f6a
6853;18.99083305;0.659851371;f6a
6853;41.62060474;0.130559157;f6a
6853;64.31698603;0.0287437;f6a
6853;123.5927482;0.000382819;f6a
6854;2.275542625;1.767781655;f6a
6854;19.27544553;0.336725346;f6a
6854;42.62633601;0.02606618;f6a
6854;66.25438865;0.002615542;f6a
6854;147.0243014;5.41E-07;f6a
6855;2.237231222;1.915624017;f6a
6855;18.26138959;0.381412173;f6a
6855;43.06402652;0.036814588;f6a
6855;66.45192315;0.004082036;f6a
6855;198.6541303;1.12E-08;f6a
6856;2.616974664;2.227959311;f6a
6856;19.52868923;0.60504134;f6a
6856;42.08114514;0.095444436;f6a
6856;67.23845459;0.012106371;f6a
6856;190.196353;7.43E-07;f6a
6857;1.137542195;2.356541766;f6a
6857;18.0986622;1.203154111;f6a
6857;42.82334897;0.415833244;f6a
6857;65.27473851;0.144927053;f6a
6857;146.5644427;0.006108386;f6a
6858;1.014417411;2.521833037;f6a
6858;17.41196874;1.122778234;f6a
6858;42.29031802;0.426212172;f6a
6858;65.80303566;0.202917872;f6a
6858;181.4761425;0.003825681;f6a
6859;2.921872857;2.046000223;f6a
6859;17.95431636;0.751569327;f6a
6859;42.72543009;0.078701615;f6a
6859;67.12166914;0.010782393;f6a
6859;177.3437562;1.37E-06;f6a
6860;1.369069545;3.162162471;f6a
6860;18.76546286;0.835582031;f6a
6860;43.1445574;0.187519285;f6a
6860;68.23430989;0.032915415;f6a
6860;173.4454918;2.22E-05;f6a
6861;1.642728725;2.853888151;f6a
6861;18.88197913;0.736570447;f6a
6861;42.82443529;0.076900202;f6a
6861;66.50078233;0.009371357;f6a
6861;181.3886155;2.82E-07;f6a
6862;0.217719244;0.965503442;f6a
6862;19.18182007;0.508450875;f6a
6862;43.14926446;0.097031992;f6a
6862;66.32410438;0.032545195;f6a
6862;185.006754;4.54E-05;f6a
6863;2.564354927;1.24887213;f6a
6863;18.67600813;0.509461661;f6a
6863;42.06278106;0.131340717;f6a
6863;65.99797629;0.051076969;f6a
6863;146.3047558;0.001121871;f6a
6864;2.229820061;1.878150367;f6a
6864;18.64585136;0.472480252;f6a
6864;41.05984153;0.053192658;f6a
6864;65.5067656;0.006439098;f6a
6864;157.5877068;3.03E-06;f6a
6865;1.215975795;3.436311722;f6a
6865;18.31034243;0.958829208;f6a
6865;42.40267731;0.165232712;f6a
6865;66.20551408;0.025309244;f6a
6865;168.2534294;1.37E-05;f6a
6866;1.967581174;2.407902468;f6a
6866;19.26866757;0.932415443;f6a
6866;41.59069515;0.3429838;f6a
6866;65.9343668;0.151272074;f6a
6866;158.7926221;0.003566353;f6a
6867;1.154732724;1.625493149;f6a
6867;19.45927604;0.528849032;f6a
6867;43.05187908;0.100348694;f6a
6867;65.81703346;0.024696678;f6a
6867;172.2238779;2.03E-05;f6a
6868;1.749502082;1.380885894;f6a
6868;18.81084258;0.781558458;f6a
6868;41.89319174;0.291670839;f6a
6868;68.05176716;0.11277122;f6a
6868;147.4428426;0.009669558;f6a
6869;1.809915301;3.268137527;f6a
6869;18.28696504;0.681695253;f6a
6869;40.76034338;0.12742176;f6a
6869;66.45637524;0.015216166;f6a
6869;189.9685931;6.78E-07;f6a
6870;2.259757658;3.155859088;f6a
6870;20.10248251;1.093545171;f6a
6870;41.84042165;0.270911108;f6a
6870;66.10754395;0.048849602;f6a
6870;163.2587849;7.94E-05;f6a
6871;2.547515684;2.532401279;f6a
6871;18.30670983;0.951523087;f6a
6871;41.39281385;0.2320128;f6a
6871;66.32396105;0.064719751;f6a
6871;175.6614488;0.0001277;f6a
6872;0.283928255;1.392753744;f6a
6872;17.89698097;0.353808593;f6a
6872;42.15156012;0.072576424;f6a
6872;65.58817188;0.017187564;f6a
6872;154.1478372;4.95E-05;f6a
6873;1.143536457;3.150235608;f6a
6873;20.06888824;1.163226763;f6a
6873;43.15476292;0.195520393;f6a
6873;66.21280439;0.041833902;f6a
6873;135.7960554;0.000285174;f6a
6874;1.800137938;3.61094748;f6a
6874;18.28580135;1.427546851;f6a
6874;43.17617534;0.386570365;f6a
6874;67.13049657;0.134474947;f6a
6874;210.0642492;0.000114651;f6a
6875;1.516890016;2.59703068;f6a
6875;18.6147528;0.679926017;f6a
6875;42.90804607;0.122284444;f6a
6875;66.80587566;0.019915084;f6a
6875;214.7508431;5.97E-07;f6a
6876;1.400521148;2.223915618;f6a
6876;17.08327089;0.644829157;f6a
6876;43.65564819;0.176944166;f6a
6876;66.12178578;0.058387016;f6a
6876;150.0358573;0.001373869;f6a
6877;2.65439096;3.138188137;f6a
6877;18.35163202;1.787431963;f6a
6877;42.33278265;1.281753721;f6a
6877;67.08127999;0.82193225;f6a
6877;199.5649765;0.062571906;f6a
6878;2.291404381;3.447880017;f6a
6878;19.21015328;1.823033608;f6a
6878;42.30811616;0.566560818;f6a
6878;65.55460525;0.173276617;f6a
6878;162.1116115;0.001801852;f6a
6879;1.770986582;3.083770891;f6a
6879;19.1344424;1.704195981;f6a
6879;42.7608182;0.759144419;f6a
6879;64.37329505;0.448329364;f6a
6879;139.6303795;0.049960216;f6a
6880;3.007093491;1.286963374;f6a
6880;18.18456422;0.617552911;f6a
6880;43.4326397;0.126716414;f6a
6880;65.13291023;0.034675697;f6a
6880;199.1207596;1.25E-05;f6a
6881;3.581447103;1.359573382;f6a
6881;19.79941749;0.631939222;f6a
6881;41.53666768;0.207641276;f6a
6881;65.80377361;0.04529994;f6a
6881;157.9029978;0.000325901;f6a
6882;0.54924873;2.401514692;f6a
6882;18.4358661;1.640862405;f6a
6882;42.05522602;0.876641388;f6a
6882;66.89880125;0.471496297;f6a
6882;149.480733;0.07183915;f6a
6883;0.664551544;2.354366238;f6a
6883;19.05068429;1.160039298;f6a
6883;42.45357684;0.451773052;f6a
6883;67.82305511;0.227806364;f6a
6883;161.0804137;0.014845074;f6a
6884;1.102567894;5.126406132;f6a
6884;19.25774195;1.438231654;f6a
6884;42.91515421;0.249813386;f6a
6884;65.54879736;0.05624699;f6a
6884;196.5375343;3.44E-06;f6a
6885;0.962685829;1.787762398;f6a
6885;20.40442871;0.931356629;f6a
6885;43.40843407;0.353107419;f6a
6885;64.27958553;0.111694082;f6a
6885;178.4190895;0.000422582;f6a
6886;1.435893172;2.261548569;f6a
6886;17.75621547;0.426790828;f6a
6886;41.1648187;0.087557516;f6a
6886;66.92806643;0.012510045;f6a
6886;170.5960724;6.41E-06;f6a
6887;1.707917404;2.990542462;f6a
6887;19.29295565;0.861417354;f6a
6887;43.7059041;0.147402803;f6a
6887;66.46818594;0.043377045;f6a
6887;176.1019751;4.48E-05;f6a
6888;0.5749003;3.952970072;f6a
6888;17.06173528;0.858396684;f6a
6888;42.80195957;0.077046038;f6a
6888;64.71415954;0.011487326;f6a
6888;157.60785;2.32E-06;f6a
6889;3.388169787;2.138987989;f6a
6889;18.02025211;0.847626451;f6a
6889;43.38247125;0.164770088;f6a
6889;67.07246072;0.042002928;f6a
6889;164.2913296;9.03E-05;f6a
6890;2.553174589;1.928970993;f6a
6890;20.99529703;0.687406106;f6a
6890;43.32033467;0.161737371;f6a
6890;66.76162561;0.045348053;f6a
6890;157.4209119;0.000250388;f6a
6891;2.504369572;1.509853949;f6a
6891;17.58687173;0.576486486;f6a
6891;41.98305111;0.096486997;f6a
6891;66.21523038;0.017957479;f6a
6891;146.5615387;9.95E-05;f6a
6892;1.460084443;3.84336548;f6a
6892;17.50185766;1.726229703;f6a
6892;42.74513271;0.388126468;f6a
6892;65.05927916;0.119796347;f6a
6892;170.4927189;0.000361085;f6a
6893;1.849226345;2.751769498;f6a
6893;18.14411847;1.298046111;f6a
6893;41.49776515;0.500083227;f6a
6893;66.17364798;0.163480911;f6a
6893;155.7892763;0.004286903;f6a
6894;0.882259417;1.741869995;f6a
6894;17.73252686;0.783077571;f6a
6894;41.69528637;0.161048382;f6a
6894;67.12081264;0.031262009;f6a
6894;181.5873821;2.67E-05;f6a
6895;1.151497658;1.362771583;f6a
6895;18.43910263;0.801024782;f6a
6895;41.73606591;0.233581579;f6a
6895;66.33740024;0.064838932;f6a
6895;131.9552947;0.002188353;f6a
6896;0.95350933;1.639925079;f6a
6896;19.66075736;0.23026385;f6a
6896;42.89629093;0.021485918;f6a
6896;66.02373771;0.001658218;f6a
6896;158.1517224;8.17E-08;f6a
6897;1.608483568;2.698633521;f6a
6897;20.44080897;0.81122979;f6a
6897;41.12172418;0.179343568;f6a
6897;67.37484194;0.034101078;f6a
6897;132.8377798;0.000329033;f6a
6898;2.278662379;2.863378491;f6a
6898;16.73552874;1.188878314;f6a
6898;43.22880512;0.311051123;f6a
6898;66.40723708;0.133153416;f6a
6898;136.4197734;0.005349049;f6a
6899;2.673298994;5.93014558;f6a
6899;18.22759157;2.628966989;f6a
6899;41.61664065;0.638100904;f6a
6899;65.70629225;0.212625485;f6a
6899;139.6293707;0.004506632;f6a
6900;2.121578681;2.263825891;f6a
6900;19.35107569;1.077719599;f6a
6900;43.09922454;0.387444333;f6a
6900;65.61454561;0.128079492;f6a
6900;212.3181883;0.000221582;f6a
6901;1.2559862;2.402768031;f6a
6901;18.78981545;0.823467502;f6a
6901;42.01070458;0.183925693;f6a
6901;68.16125524;0.055398498;f6a
6901;114.6097015;0.005444415;f6a
6902;4.361982463;1.698107882;f6a
6902;17.64048178;1.034262819;f6a
6902;41.9642862;0.305098855;f6a
6902;65.63355528;0.073939569;f6a
6902;186.4140664;0.000141994;f6a
6903;2.30051567;1.825888799;f6a
6903;18.56940412;0.957849806;f6a
6903;40.98363946;0.392741808;f6a
6903;66.48624922;0.169890434;f6a
6903;122.4772823;0.025337007;f6a
6904;1.750884625;1.75780895;f6a
6904;19.64369346;0.865679437;f6a
6904;43.66558989;0.337404957;f6a
6904;66.35005517;0.114974358;f6a
6904;192.2568867;0.001058584;f6a
6905;2.101200405;2.212000708;f6a
6905;19.44978356;1.104577228;f6a
6905;42.40572939;0.331098315;f6a
6905;65.30669097;0.112701241;f6a
6905;195.7185275;0.000180829;f6a
6906;1.804824633;1.741110272;f6a
6906;18.46102306;0.592748948;f6a
6906;41.6243632;0.117921788;f6a
6906;66.84455184;0.022551255;f6a
6906;141.8614953;0.000169343;f6a
6907;1.75250834;1.441210334;f6a
6907;19.39577646;0.429492665;f6a
6907;43.50397211;0.082415132;f6a
6907;65.41628075;0.026399505;f6a
6907;129.339922;0.000375657;f6a
6908;1.62714831;1.295860811;f6a
6908;18.21016869;0.513340607;f6a
6908;43.83322505;0.082325558;f6a
6908;66.30364113;0.018646817;f6a
6908;162.0561898;6.19E-05;f6a
6909;1.524877269;2.896441997;f6a
6909;15.75726248;1.376501909;f6a
6909;42.89466221;0.250352744;f6a
6909;66.81119584;0.067469122;f6a
6909;165.5676458;0.000365888;f6a
6910;2.551301545;2.784789984;f6a
6910;18.340915;1.040665526;f6a
6910;42.32015102;0.300650973;f6a
6910;65.39197852;0.084900746;f6a
6910;178.1906319;0.000144548;f6a
6911;2.857342208;2.228796634;f6a
6911;18.14574831;0.729869504;f6a
6911;40.50125297;0.135903851;f6a
6911;64.27842378;0.029642695;f6a
6911;136.5218521;0.000156413;f6a
6912;0.921119711;2.262511804;f6a
6912;17.79626461;0.576585849;f6a
6912;42.2118084;0.144162742;f6a
6912;66.79411507;0.039100697;f6a
6912;115.4286853;0.002910241;f6a
6913;1.245563844;3.840134358;f6a
6913;18.88449426;1.090911715;f6a
6913;43.69886412;0.213392347;f6a
6913;66.48877585;0.049188535;f6a
6913;159.2979916;0.000168829;f6a
6914;0.336688208;1.912834045;f6a
6914;17.92826967;0.851284169;f6a
6914;44.4477352;0.210342248;f6a
6914;66.7031365;0.091508133;f6a
6914;183.4950724;0.00061512;f6a
6915;2.20859411;2.034719607;f6a
6915;18.90759968;1.264315205;f6a
6915;41.80995632;0.634669671;f6a
6915;66.87301043;0.279069489;f6a
6915;126.2793363;0.068471522;f6a
6916;3.238470333;1.358506594;f6a
6916;19.63543197;0.24685163;f6a
6916;42.97419948;0.017774187;f6a
6916;64.84781382;0.001976358;f6a
6916;208.5313784;7.67E-10;f6a
6917;2.211046921;3.270186758;f6a
6917;18.45117484;1.191339463;f6a
6917;42.2024977;0.223449773;f6a
6917;64.96253054;0.045430278;f6a
6917;151.429188;8.90E-05;f6a
6918;2.366240658;2.936558987;f6a
6918;18.40082505;1.776018378;f6a
6918;40.97446984;0.718210746;f6a
6918;65.62216178;0.262725116;f6a
6918;178.3180749;0.004630883;f6a
6919;1.517866316;1.418164338;f6a
6919;19.66448385;0.634194298;f6a
6919;40.67322263;0.263548681;f6a
6919;66.71437447;0.084699964;f6a
6919;183.7337354;0.001265725;f6a
6920;2.175284459;3.601689387;f6a
6920;18.89839792;1.228004081;f6a
6920;41.90893638;0.230023858;f6a
6920;66.76244049;0.057269408;f6a
6920;133.7249978;0.000811533;f6a
6921;3.06695133;3.255019507;f6a
6921;20.12518187;0.884207092;f6a
6921;43.98183113;0.220055962;f6a
6921;65.91194975;0.057813991;f6a
6921;167.6357493;0.00010348;f6a
6922;0.610776144;2.728965916;f6a
6922;18.15301115;0.993759882;f6a
6922;43.46120805;0.308861375;f6a
6922;65.5968515;0.097238051;f6a
6922;130.8921017;0.005312834;f6a
6923;2.043747562;2.170406312;f6a
6923;17.76017701;0.977488988;f6a
6923;43.00609096;0.222836378;f6a
6923;65.9161051;0.075431835;f6a
6923;154.1408788;0.000726944;f6a
6924;1.684282487;1.221068336;f6a
6924;19.62817422;0.549524;f6a
6924;41.94012036;0.292774789;f6a
6924;66.73188172;0.082022005;f6a
6924;171.0679929;0.001403788;f6a
6925;1.056074933;1.778680232;f6a
6925;18.30820371;0.558367058;f6a
6925;43.56379148;0.121362773;f6a
6925;66.09479229;0.036909319;f6a
6925;147.3756691;0.000444012;f6a
6926;1.167875272;1.620291167;f6a
6926;19.62643032;0.798835602;f6a
6926;41.5601687;0.366557322;f6a
6926;65.40200649;0.144536347;f6a
6926;170.6230195;0.005275111;f6a
6927;0.99056709;1.394676101;f6a
6927;18.65805493;0.592560192;f6a
6927;41.23590999;0.293240463;f6a
6927;67.06579781;0.11134353;f6a
6927;158.713247;0.00660081;f6a
6928;2.500981571;3.040857871;f6a
6928;18.47300742;1.330533628;f6a
6928;42.11852935;0.458653185;f6a
6928;66.72598864;0.140863983;f6a
6928;125.5495682;0.007238878;f6a
6929;1.843714968;2.155237128;f6a
6929;18.89987951;0.579095675;f6a
6929;41.39630549;0.079094975;f6a
6929;66.05611026;0.010614111;f6a
6929;188.4568797;6.14E-07;f6a
6930;2.508886934;2.401599783;f6a
6930;18.40142511;0.812623638;f6a
6930;42.52666561;0.151283758;f6a
6930;67.95260329;0.02868317;f6a
6930;177.6479301;4.00E-05;f6a
6931;2.730687535;2.027711153;f6a
6931;18.77644958;0.407902624;f6a
6931;41.92263314;0.070156663;f6a
6931;65.87908188;0.006539223;f6a
6931;135.6676091;1.34E-05;f6a
6932;1.288818942;1.194422801;f6a
6932;16.8594541;0.380049163;f6a
6932;44.36651908;0.040828634;f6a
6932;66.56525608;0.00808826;f6a
6932;166.4096384;3.41E-06;f6a
6933;1.67797917;2.251303945;f6a
6933;17.27712386;0.931293821;f6a
6933;43.05385039;0.159415622;f6a
6933;64.80122965;0.03652528;f6a
6933;143.4402311;0.000213289;f6a
6934;0.674358839;1.219537692;f6a
6934;19.43406493;0.641881356;f6a
6934;43.32617113;0.191396774;f6a
6934;65.05621511;0.054528708;f6a
6934;168.2264833;0.000225656;f6a
